id,mapudungun,raiz,gramatica,castellano,ejemplo,imagen,source
240105352613,trafün,traf–ün,verbo,"caber, estar junto, estrecharse",,,Augusta 1903
240108013513,trakan,traka–n,verbo,"dar paso; paso, marcha",,,Augusta 1903
2401090801,tralka,tralka,verbo,"trueno, escopeta",,,Augusta 1903
240109080113082609043513,tralkankülen,tralkanküle–n,verbo,"haber truenos, estar tronando",,,FFD 2022
240109080122253513,tralkatun,tralkatu–n,verbo,"disparar, tirar con arma de fuego",,,FFD 2022
2401091705352613,tralofün,tralof–ün,verbo,golpear a martillazos,,,Augusta 1903
240109240109263513,traltralün,traltralü–n,verbo,roncar,,,Augusta 1903
24011301082613253513,tranakünun,tranakünu–n,verbo,"dejar tendido, abandonar",,,Augusta 1903
2401130109043513,tranalen,tranale–n,verbo,"estar echado, estar tendido",,,FFD 2022
24011301130106352613,trananagün,trananag–ün,verbo,caer de alto,,,Augusta 1903
2401130113041322252902011804,trananentu chape,trananentu chape,sustantivo,trenzas que caen,,,FFD 2022
2401130113222508253513,tranantukun,tranantuku–n,verbo,dejar recostado,,,FFD 2022
24011301240118072704,tranatrapiwe,tranatrapiwe,sustantivo,mortero,,,FFD 2022
2401130127352613,tranawün,tranaw–ün,verbo,recostarse,,,FFD 2022
240113013513,tranan,trana–n,verbo,"machacar, botarse, derribar, golpear (el fierro)",,,FFD 2022
2401131825272609352613,tranpuwülün,tranpuwül–ün,verbo,"hacer dar en el suelo, derribar a alguien",,,Augusta 1903
24011322253513,trantun,trantu–n,verbo,"pasar a botar, hacer zancadillas, derribar, voltear",,,FFD 2022
240113251322260825,tranuntüku,tranuntüku,sustantivo,derribo (volteada de árboles),,,Augusta 1903
240113263513,tranün,tranü–n,verbo,caer,,,FFD 2022
240113352613,tranün,tran–ün,verbo,caer (el que está de pie),,,Augusta 1903
24011512013513,trañman,trañma–n,verbo,aplastarse y aplastar,,,Augusta 1903
2401160124011601,trangatranga,trangatranga,sustantivo,mandíbula,,,FFD 2022
240116090715,trangliñ,trangliñ,sustantivo,helada,,,Augusta 1903
2401160907152901132226,trangliñ antü,trangliñ antü,sustantivo,dia con helada,,,FFD 2022
240116090715352613,trangliñün,trangliñ–ün,verbo,"helar, escarcharse",,,FFD 2022
2401180409,trapel,trapel,sustantivo,amarras,,,FFD 2022
24011804090108250201,trapelakucha,trapelakucha,sustantivo,adorno pectoral,,,FFD 2022
2401180409352613,trapelün,trapel–ün,verbo,amarrar,,,FFD 2022
24011807,trapi,trapi,sustantivo,ají,,,FFD 2022
240118070109,trapial,trapial,sustantivo,león,,,Augusta 1903
2401182612352613,trapümün,trapüm–ün,verbo,"juntar, unir",,,FFD 2022
240119,trar,trar,sustantivo,pus,,,Augusta 1903
240119070917160817,trarilongko,trarilongko,sustantivo,cinto,,,FFD 2022
240119072704,trariwe,trariwe,sustantivo,faja cintura,,,FFD 2022
240119073513,trarin,trari–n,verbo,"amarrar, atar, prender",,,FFD 2022
24011925,traru,traru,sustantivo,aguilucho,,,FFD 2022
240119263513,trarün,trarü–n,verbo,"atar, prender",,,Augusta 1903
240119352613,trarün,trar–ün,verbo,echar pus,,,Augusta 1903
24012701,trawa,trawa,sustantivo,piel,,,FFD 2022
2401271201,trawma,trawma,sustantivo,tuerto,,,Augusta 1903
24012726092527352613,trawüluwün,trawüluw–ün,verbo,reunirse,,,FFD 2022
2401272609352613,trawülün,trawül–ün,verbo,juntar (personas),,,FFD 2022
2401272613,trawün,trawün,sustantivo,junta,,,Augusta 1903
2401272613,trawün,trawün,sustantivo,"junta, reunión",,,FFD 2022
240127263513,trawün,trawü–n,verbo,"reunirse, juntarse (gente)",,,FFD 2022
2401280105352613,trayafün,trayaf–ün,verbo,"deslizarse, resbalar",,,FFD 2022
2401280128352613,trayayün,trayay–ün,verbo,dar golpes p. ej. el martillo sobre el fierro y hacerlo sonar,,,Augusta 1903
2401280128352613,trayayün,trayay–ün,verbo,ser duro (p. ej. kofke),,,FFD 2022
240406260909,tregüll,tregüll,sustantivo,"treile, queltehue",,,FFD 2022
240408013513,trekan,treka–n,verbo,caminar,,,FFD 2022
24041217,tremo,tremo,sustantivo,"sano, hermoso, sin defecto",,,Augusta 1903
2404121709043513,tremolen,tremole–n,verbo,estar sano,,,FFD 2022
2404121709352613,tremolün,tremol–ün,verbo,sanar,,,FFD 2022
2404122612352613,tremümün,tremüm–ün,verbo,"criar, educar",,,FFD 2022
240412352613,tremün,trem–ün,verbo,"criarse, crecer",,,FFD 2022
24041318013513,trenpan,trenpa–n,verbo,alcanzar a tiempo,,,Augusta 1903
24041318253513,trenpun,trenpu–n,verbo,alcanzar a tiempo,,,Augusta 1903
240416081709352613,trengkolün,trengkol–ün,verbo,formar terrones,,,FFD 2022
240416082509,trengkul,trengkul,adjetivo,tieso,,,Augusta 1903
2404180403250112352613,trepeduamün,trepeduam–ün,verbo,"alegrarse, divertirse",,,Augusta 1903
240418043513,trepen,trepe–n,verbo,despertar,,,FFD 2022
240418253513,trepun,trepu–n,verbo,"asustarse, espantarse",,,Augusta 1903
240424073513,tretrin,tretri–n,verbo,cegarse,,,Augusta 1903
24042701,trewa,trewa,sustantivo,perro,,,FFD 2022
240427352613,trewün,trew–ün,verbo,madurar (hortalizas),,,Augusta 1903
2407132426,trintrü,trintrü,adjetivo,crespo,,,Augusta 1903
24071801132225,tripantu,tripantu,sustantivo,año,,,FFD 2022
240718013513,tripan,tripa–n,verbo,salir,,,FFD 2022
2407190108013513,trirakan,triraka–n,verbo,"partir, hacer tiras",,,FFD 2022
240719013513,triran,trira–n,verbo,partir formando tiras,,,FFD 2022
24071908013513,trirkan,trirka–n,verbo,tener nube en el ojo,,,Augusta 1903
240727352613,triwün,triw–ün,verbo,"enfriarse, entibiarse un poco",,,FFD 2022
241705352613,trofün,trof–ün,verbo,chasquear,,,Augusta 1903
2417080715,trokiñ,trokiñ,sustantivo,"tropa, porción que toca a uno, por ejemplo al hacerse reparte",,,Augusta 1903
2417080722253513,trokitun,trokitu–n,verbo,"intentar, pensar, formar ánimo de hacer una cosa",,,Augusta 1903
241708073513,trokin,troki–n,verbo,"opinar, creer, parecer",,,FFD 2022
2417121804,trompe,trompe,sustantivo,trompe,,,FFD 2022
241712262901132226,tromü antü,tromü antü,sustantivo,día con nubes ,,,FFD 2022
24171226291201272613,tromü mawün,tromü mawün,sustantivo,condensación,,,FFD 2022
241712263513,tromün,tromü–n,verbo,nublarse,,,FFD 2022
241716043513,trongen,tronge–n,verbo,"ser tupido (trigo, ropa)",,,Augusta 1903
24171608263513,trongkün,trongkü–n,verbo,toparse,,,Augusta 1903
2417162612352613,trongümün,trongüm–ün,verbo,techar,,,Augusta 1903
2417182612352613,tropümün,tropüm–ün,verbo,hacer chaquear,,,Augusta 1903
241719,tror,tror,sustantivo,espuma,,,Augusta 1903
241719050113,trorfan,trorfan,sustantivo,espuma,,,Augusta 1903
241719050113263513,trorfanün,trorfanü–n,verbo,espumar,,,Augusta 1903
241719050113352613,trorfanün,trorfan–ün,verbo,espumar,,,Augusta 1903
2417192612352613,trorümün,trorüm–ün,verbo,espumar,,,Augusta 1903
241727,trow,trow,sustantivo,"grieta, hendidura",,,Augusta 1903
241727352613,trowün,trow–ün,verbo,henderse,,,Augusta 1903
241728,troy,troy,sustantivo,coyuntura,,,Augusta 1903
24172808262726,troyküwü,troyküwü,sustantivo,muñeca,,,FFD 2022
241728263513,troyün,troyü–n,verbo,formarse las coyunturas,,,Augusta 1903
241728352613,troyün,troy–ün,verbo,formarse las coyunturas,,,Augusta 1903
242505080413,trufken,trufken,sustantivo,ceniza,,,Augusta 1903
2425052619,trufür,trufür,sustantivo,polvo,,,Augusta 1903
2425052619352613,trufürün,trufür–ün,verbo,pulverizarse,,,Augusta 1903
242505263513,trufün,trufü–n,verbo,enturbiarse,,,Augusta 1903
2425080419263513,trukerün,trukerü–n,verbo,retorcer los ojos de rabia,,,Augusta 1903
2425082619,trukür,trukür,sustantivo,niebla,,,Augusta 1903
24250826192901132226,trukür antü,trukür antü,sustantivo,día con neblina,,,FFD 2022
2425090724250907,trulitruli,trulitruli,sustantivo,codo,,,FFD 2022
2425120127,trumaw,trumaw,sustantivo,montón chico,,,Augusta 1903
24251301,truna,truna,sustantivo,puñado a dos manos,,,Augusta 1903
2425130113041322253513,trunanentun,trunanentu–n,verbo,sacar a dos manos,,,Augusta 1903
242513013513,trunan,truna–n,verbo,"recoger, juntar objetos a dos manos",,,Augusta 1903
2425180405263513,trupefün,trupefü–n,verbo,"espantarse, asustarse",,,Augusta 1903
2425180405352613,trupefün,trupef–ün,verbo,asustar,,,FFD 2022
242524250801,trutruka,trutruka,sustantivo,trutruca,,,FFD 2022
2426030826,trüdkü,trüdkü,sustantivo,gota,,,Augusta 1903
24260308263513,trüdkün,trüdkü–n,verbo,gotear,,,Augusta 1903
242605,trüf,trüf,adjetivo,"ligero, alentado",,,Augusta 1903
24260522253513,trüftun,trüftu–n,verbo,apresurarse,,,Augusta 1903
2426052609,trüfül,trüfül,adjetivo,"torcido (no derecho), torcido a un lado",,,Augusta 1903
242605352613,trüfün,trüf–ün,verbo,"ahogarse por el humo, risa, licor, no hallar resuello",,,Augusta 1903
24260817,trüko,trüko,sustantivo,ovillo,,,Augusta 1903
242608173513,trükon,trüko–n,verbo,contraerse (músculo),,,Augusta 1903
242608253513,trükun,trüku–n,verbo,contraerse (músculo),,,Augusta 1903
2426082605352613,trüküfün,trüküf–ün,verbo,contraerse (músculo),,,Augusta 1903
242609013513,trülan,trüla–n,verbo,"hender, hendido",,,Augusta 1903
2426090804,trülke,trülke,sustantivo,"cuero, pellejo",,,Augusta 1903
242612052609,trümfül,trümfül,adjetivo,torcido a un lado,,,Augusta 1903
242613242613352613,trüntrünün,trüntrün–ün,verbo,"temblar, tiritar",,,Augusta 1903
242616080128,trüngkay,trüngkay,verbo,circular,,,Augusta 1903
242618253513,trüpun,trüpu–n,verbo,"batir, golpear con palo",,,Augusta 1903
2426182612352613,trüpümün,trüpüm–ün,verbo,ahogar sofocando,,,Augusta 1903
242619,trür,trür,adjetivo,"perfecto, completo",,,Augusta 1903
2426190113,trüran,trüran,adjetivo,hendido,,,Augusta 1903
2426190113352613,trüranün,trüran–ün,verbo,henderse (tablas),,,Augusta 1903
242619013513,trüran,trüra–n,verbo,"hender, henderse (tablas)",,,Augusta 1903
2426190413,trüren,trüren,sustantivo,canas,,,Augusta 1903
242619041316043513,trürenngen,trürennge–n,verbo,tener canas,,,Augusta 1903
2426190413352613,trürenün,trüren–ün,verbo,encanecer,,,Augusta 1903
2426192612352613,trürümün,trürüm–ün,verbo,"igualar, poner en order, arreglar, completar",,,FFD 2022
242627352613,trüwün,trüw–ün,verbo,chisporretear con ruido (el fuego),,,Augusta 1903
2426282627352613,trüyüwün,trüyüw–ün,verbo,alegrarse,,,Augusta 1903
2503250112352613,uduamün,uduam–ün,verbo,descuidarse,,,Augusta 1903
25050103,ufad,ufad,sustantivo,uvas,,,FFD 2022
2505072001,ufisa,ufisa,sustantivo,oveja,,,FFD 2022
2509042712013513,ulewman,ulewma–n,verbo,soñar,,,Augusta 1903
2509091826030817,ullpüdko,ullpüdko,sustantivo,harina revuelta con agua,,,Augusta 1903
25120106,umag,umag,sustantivo,sueño,,,Augusta 1903
25120106352613,umagün,umag–ün,verbo,dormir,,,Augusta 1903
25120115352613,umañün,umañ–ün,verbo,alojarse,,,FFD 2022
2512012722253513,umawtun,umawtu–n,verbo,"dormir, dormirse",,,FFD 2022
2512013513,uman,uma–n,verbo,alojarse,,,Augusta 1903
25120419082609043513,umerkülen,umerküle–n,verbo,estar con los ojos cerrados,,,Augusta 1903
251207,umi,umi,sustantivo,pestaña,,,FFD 2022
25160409352613,ungelün,ungel–ün,verbo,olvidar,,,Augusta 1903
2516043513,ungen,unge–n,verbo,olvidar,,,Augusta 1903
25162505352613,ungufün,unguf–ün,verbo,rebosar,,,Augusta 1903
2518043513,upen,upe–n,verbo,olvidar,,,Augusta 1903
252701,uwa,uwa,sustantivo,"choclo, maíz",,,FFD 2022
25270112352613,uwamün,uwam–ün,verbo,"sentir, atender",,,FFD 2022
25282609352613,uyülün,uyül–ün,verbo,marear,,,Augusta 1903
2528263513,uyün,uyü–n,verbo,"írsele la cabeza a uno, marearse, aturdirse",,,Augusta 1903
2603043513,üden,üde–n,verbo,"odiar, aborrecer",,,FFD 2022
26080109352613,ükalün,ükal–ün,verbo,"dejar tendido, abandonar",,,Augusta 1903
26080409352613,ükelün,ükel–ün,verbo,amarrar,,,Augusta 1903
260826090901,ükülla,ükülla,sustantivo,rebozo,,,FFD 2022
260826092527352613,üküluwün,üküluw–ün,verbo,encajarse,,,Augusta 1903
26082609352613,ükülün,ükül–ün,verbo,encajar,,,Augusta 1903
26090719352613,ülirün,ülir–ün,verbo,masajear,,,FFD 2022
260908011322253513,ülkantun,ülkantu–n,verbo,cantar,,,FFD 2022
2609090201,üllcha,üllcha,sustantivo,niña jóven,,,Augusta 1903
2609161703352613,ülngodün,ülngod–ün,verbo,zafarse,,,FFD 2022
26092225,ültu,ültu,sustantivo,cobija,,,Augusta 1903
2609222509352613,ültulün,ültul–ün,verbo,cobijar a alguien,,,Augusta 1903
260924043513,ültren,ültre–n,verbo,empujar,,,FFD 2022
2610013513,ül’an,ül'a–n,verbo,"mazcar el maíz para fermentarlo, y lo mascado",,,Augusta 1903
2610120413,ül’men,ül'men,sustantivo,"rico, noble",,,Augusta 1903
261301,üna,üna,sustantivo,comezón,,,Augusta 1903
26130122253513,ünatun,ünatu–n,verbo,"picar (p. ej. bichos), morder",,,FFD 2022
2613013513,ünan,üna–n,verbo,morder,,,Augusta 1903
26130410,ünel’,ünel',sustantivo,"sabor, buen aliño",,,Augusta 1903
2613253513,ünun,ünu–n,verbo,tener asco de una cosa,,,Augusta 1903
26150112,üñam,üñam,sustantivo,"mancebo, manceba",,,Augusta 1903
2615011222253513,üñamtun,üñamtu–n,verbo,fornicar,,,Augusta 1903
2615011228043513,üñamyen,üñamye–n,verbo,"tener por mancebo, a",,,Augusta 1903
2615013513,üñan,üña–n,verbo,encabrítarse el caballo (por impaciencia),,,Augusta 1903
26150507,üñfi,üñfi,adjetivo,"muy travieso, el que no respeta a nadie",,,Augusta 1903
2615050709352613,üñfilün,üñfil–ün,verbo,echarle en cara a alguien sus faltas,,,Augusta 1903
2615050722253513,üñfitun,üñfitu–n,verbo,"hacer daño, perjuicio",,,Augusta 1903
261507,üñi,üñi,sustantivo,murta,,,FFD 2022
261507180719043513,üñipiren,üñipire–n,verbo,nevar,,,FFD 2022
2615072918071904,üñi pire,üñi pire,sustantivo,nieve,,,FFD 2022
2615073513,üñin,üñi–n,verbo,nevar,,,FFD 2022
261526,üñü,üñü,sustantivo,murtilla,,,Augusta 1903
26152612,üñüm,üñüm,sustantivo,"pajaro, ave",,,Augusta 1903
26160118253513,üngapun,üngapu–n,verbo,bostezar,,,Augusta 1903
26160403250112,üngeduam,üngeduam,sustantivo,ansia,,,Augusta 1903
26160403250112352613,üngeduamün,üngeduam–ün,verbo,desear con ansia,,,Augusta 1903
26160409352613,üngelün,üngel–ün,verbo,esperar,,,Augusta 1903
26160412352613,üngemün,üngem–ün,verbo,esperar,,,Augusta 1903
26160817,üngko,üngko,sustantivo,estaca,,,Augusta 1903
26160826,üngkü,üngkü,adjetivo,derecho,,,Augusta 1903
26162612352613,üngümün,üngüm–ün,verbo,esperar,,,FFD 2022
26180403,üped,üped,sustantivo,"angostura, desfiladero, angosto",,,Augusta 1903
26182609,üpül,üpül,sustantivo,"margen, orilla",,,Augusta 1903
26182612352613,üpümün,üpüm–ün,verbo,apretar,,,Augusta 1903
26182619352613,üpürün,üpür–ün,verbo,picar los insectos,,,Augusta 1903
26190412352613,üremün,ürem–ün,verbo,"regar, humedecer",,,Augusta 1903
2619043513,üren,üre–n,verbo,"humedecerse, humedo, regado",,,Augusta 1903
2619082622253513,ürkütun,ürkütu–n,verbo,descansar,,,FFD 2022
261908263513,ürkün,ürkü–n,verbo,"cansar, cansarse",,,FFD 2022
26220109352613,ütalün,ütal–ün,verbo,apacentar,,,Augusta 1903
2622013513,ütan,üta–n,verbo,pacer,,,Augusta 1903
26240719352613,ütrirün,ütrir–ün,verbo,envidiar,,,FFD 2022
262426050409352613,ütrüfelün,ütrüfel–ün,verbo,arrojarle a alguien una cosa (como huesos al perro),,,Augusta 1903
2624260513041322253513,ütrüfnentun,ütrüfnentu–n,verbo,echar afuera,,,Augusta 1903
26242605222508253513,ütrüftukun,ütrüftuku–n,verbo,colocar lanzando,,,FFD 2022
2624260522253513,ütrüftun,ütrüftu–n,verbo,"arrojar, tirar una cosa a alguien",,,FFD 2022
26242605352613,ütrüfün,ütrüf–ün,verbo,tirar; rechazar,,,FFD 2022
262704,üwe,üwe,sustantivo,desierto,,,Augusta 1903
26270415263513,üweñün,üweñü–n,verbo,silbar,,,Augusta 1903
2627080415352613,üwkeñün,üwkeñ–ün,verbo,silbar,,,Augusta 1903
2628,üy,üy,sustantivo,nombre,,,Augusta 1903
26280106,üyag,üyag,adjetivo,ambos,,,Augusta 1903
2628010622253513,üyagtun,üyagtu–n,verbo,contradecir de mal modo,,,Augusta 1903
2628040922253513,üyeltun,üyeltu–n,verbo,poner nombre,,,Augusta 1903
26280409352613,üyelün,üyel–ün,verbo,poner nombre,,,Augusta 1903
2628082609043513,üykülen,üyküle–n,verbo,arder,,,Augusta 1903
262815070522253513,üyñiftun,üyñiftu–n,verbo,espigar,,,Augusta 1903
2628222508253513,üytukun,üytuku–n,verbo,colocar nombre,,,FFD 2022
26282612263513,üyümün,üyümü–n,verbo,"prender, encender",,,FFD 2022
26282612352613,üyümün,üyüm–ün,verbo,encender,,,Augusta 1903
2628352613,üyün,üy–ün,verbo,encenderse,,,Augusta 1903
27010207,wachi,wachi,sustantivo,trampa,,,Augusta 1903
27010301,wada,wada,sustantivo,guada,,,FFD 2022
2701030122253513,wadatun,wadatu–n,verbo,hacer sonar la calabaza,,,Augusta 1903
270103082612352613,wadkümün,wadküm–ün,verbo,hacer hervir (p. ej. el agua),,,FFD 2022
270103082613,wadkün,wadkün,adjetivo,hervido,,,Augusta 1903
27010308263513,wadkün,wadkü–n,verbo,hervir,,,FFD 2022
27010609263513,waglün,waglü–n,verbo,aullar,,,Augusta 1903
270106282627352613,wagyüwün,wagyüw–ün,verbo,tener hemorragia de nariz,,,Augusta 1903
270106352613,wagün,wag–ün,verbo,lloverse,,,Augusta 1903
27010801,waka,waka,sustantivo,vaca,,,FFD 2022
2701080415,wakeñ,wakeñ,sustantivo,ruido confuso de mucha gente,,,Augusta 1903
2701080415352613,wakeñün,wakeñ–ün,verbo,hacerlo,,,Augusta 1903
27010909,wall,wall,adverbio,alrededor,,,Augusta 1903
270109091713,wallon,wallon,adverbio,los alrededores,,,Augusta 1903
27010909171512013513,walloñman,walloñma–n,verbo,"rodear, circundar",,,Augusta 1903
270109091722070127352613,wallotiawün,wallotiaw–ün,verbo,"rondar, girar",,,Augusta 1903
270109091722253513,wallotun,wallotu–n,verbo,"rodear, circundar",,,Augusta 1903
2701090917280127352613,walloyawün,walloyaw–ün,verbo,"rondar, girar",,,Augusta 1903
2701092616,walüng,walüng,sustantivo,"verano, tiempo de las primeras frutas",,,FFD 2022
270109270109263513,walwalün,walwalü–n,verbo,hacer gárgaras (ruido y movimiento),,,Augusta 1903
27011302173513,wanchon,wancho–n,verbo,caer las flores marchitas,,,Augusta 1903
27011324173513,wantron,wantro–n,verbo,caer las flores marchitas,,,Augusta 1903
27011608263513,wangkün,wangkü–n,verbo,ladrar,,,FFD 2022
27011626100413,wangül’en,wangül'en,sustantivo,estrella,,,Augusta 1903
27011807,wapi,wapi,sustantivo,isla,,,Augusta 1903
27011901160801,warangka,warangka,sustantivo,mil,,,FFD 2022
2701190701,waria,waria,sustantivo,"ciudad, pueblo",,,FFD 2022
27012008263513,waskün,waskü–n,verbo,"hervir, hervido",,,Augusta 1903
2701240109352613,watralün,watral–ün,verbo,"quebrar con los dientes, romper",,,Augusta 1903
270124173513,watron,watro–n,verbo,"quebrar (madera, hueso)",,,Augusta 1903
270127,waw,waw,sustantivo,valle,,,Augusta 1903
270127352613,wawün,waw–ün,verbo,hacerse cauce (un río),,,Augusta 1903
270128020705352613,waychifün,waychif–ün,verbo,dar vuelta,,,Augusta 1903
270128022605352613,waychüfün,waychüf–ün,verbo,"invertir, dar vuelta",,,FFD 2022
27012805263513,wayfün,wayfü–n,verbo,tullirse,,,Augusta 1903
27012817130106352613,wayonagün,wayonag–ün,verbo,inclinarse con todo el cuepo hacia adelante,,,Augusta 1903
2701282514,wayun’,wayun',sustantivo,espina,,,Augusta 1903
270128251422253513,wayun’tun,wayun'tu–n,verbo,clavarse una espina,,,Augusta 1903
270128270413,waywen,waywen,sustantivo,sudeste,,,Augusta 1903
2704,we,we,adjetivo,nuevo,,,Augusta 1903
2704020119352613,wecharün,wechar–ün,verbo,romper,,,FFD 2022
2704021703263513,wechodün,wechodü–n,verbo,"agujerear, agujereado",,,Augusta 1903
2704021703352613,wechodün,wechod–ün,verbo,"agujerear, agujereado",,,Augusta 1903
270402250913041322253513,wechulnentun,wechulnentu–n,verbo,"completar, concluir",,,FFD 2022
2704022509352613,wechulün,wechul–ün,verbo,"cumplir, llevar a cabo",,,FFD 2022
2704022513,wechun,wechun,sustantivo,"fin, extremidad",,,Augusta 1903
270402253513,wechun,wechu–n,verbo,"terminar, subir a la cima de algún objeto; hacer hasta el fin alguna actividad",,,FFD 2022
27040301,weda,weda,adjetivo,malo,,,Augusta 1903
2704030109043513,wedalen,wedale–n,verbo,estar satisfecho,,,Augusta 1903
2704030109352613,wedalün,wedal–ün,verbo,hartar,,,Augusta 1903
270403012903250112082609043513,weda duamkülen,weda duamküle–n,verbo,"estar preocupado, sentirse mal",,,FFD 2022
270403013513,wedan,weda–n,verbo,hartarse,,,Augusta 1903
270403270403,wedwed,wedwed,adjetivo,"loco, travieso, desobediente",,,Augusta 1903
2704052613,wefün,wefün,verbo,aparecer,,,Augusta 1903
270405352613,wefün,wef–ün,verbo,aparecer,,,FFD 2022
27040909,well,well,adjetivo,"defectuoso, mutilado, disparejo",,,Augusta 1903
2704090907,welli,welli,sustantivo,vacío,,,Augusta 1903
270409090712352613,wellimün,wellim–ün,verbo,vaciar,,,FFD 2022
27040909073513,wellin,welli–n,verbo,"desalojarse, mudarse de un lugar",,,Augusta 1903
270409092924251301,well truna,well truna,sustantivo,puñado de una mano,,,Augusta 1903
2704092508013513,welukan,weluka–n,verbo,vender,,,FFD 2022
2704092509080127082609043513,welulkawkülen,welulkawküle–n,verbo,"estar en un error, equivocado",,,Augusta 1903
2704092509080127352613,welulkawün,welulkaw–ün,verbo,equivocarse,,,Augusta 1903
270409250908013513,welulkan,welulka–n,verbo,equivocar,,,FFD 2022
2704092509352613,welulün,welul–ün,verbo,tomar una cosa por otra,,,Augusta 1903
270409252901090908263513,welu allkün,welu allkü–n,verbo,"oir mal, entender mal",,,Augusta 1903
2704092529032616253513,welu düngun,welu düngu–n,verbo,hablar de otra cosa de lo que es,,,Augusta 1903
270409253513,welun,welu–n,verbo,"cruzarse, no encontrarse dos personas porque marchan en distintas direcciones",,,FFD 2022
2704100526,wel’fü,wel'fü,sustantivo,(antic.) lugar de balseo,,,Augusta 1903
27041201,wema,wema,adverbio,"antes, primero",,,Augusta 1903
2704120109352613,wemalün,wemal–ün,verbo,hacer algo en primer lugar o anticipadamente,,,Augusta 1903
270412253513,wemun,wemu–n,verbo,"corretear, repeler, ahuyentar",,,FFD 2022
27041322042426090804,wentetrülke,wentetrülke,sustantivo,epidermis,,,Augusta 1903
270413242527352613,wentruwün,wentruw–ün,verbo,oponerse,,,Augusta 1903
2704132425291826150415,wentru püñeñ,wentru püñeñ,sustantivo,hijo de mamá,,,FFD 2022
27041325,wenu,wenu,adverbio,arriba,,,Augusta 1903
270413251322253513,wenuntun,wenuntu–n,verbo,"levantar, poner en alto; arremangar",,,Augusta 1903
2704142628,wen’üy,wen'üy,sustantivo,amigo,,,Augusta 1903
270414262822253513,wen’üytun,wen'üytu–n,verbo,hacerse otra vez amigos,,,Augusta 1903
2704150116082609043513,weñangkülen,weñangküle–n,verbo,estar triste,,,FFD 2022
270415011608263513,weñangkün,weñangkü–n,verbo,echar de menos,,,FFD 2022
2704150116352613,weñangün,weñang–ün,verbo,"fastidiarse, entristecerse",,,Augusta 1903
27041502042908011926,weñche karü,weñche karü,sustantivo,verde claro,,,FFD 2022
2704150413,weñen,weñen,adjetivo,robado; cosa robada,,,Augusta 1903
270415043513,weñen,weñe–n,verbo,robar,,,FFD 2022
2704150712352613,weñimün,weñim–ün,verbo,cuidar (animales),,,Augusta 1903
270416013513,wengan,wenga–n,verbo,"destaparse, abrirse",,,Augusta 1903
270416081709352613,wengkolün,wengkol–ün,verbo,tronchar,,,Augusta 1903
2704182612352613,wepümün,wepüm–ün,verbo,"hacer aparecer, dar a luz",,,Augusta 1903
27041901,wera,wera,adjetivo,malo,,,Augusta 1903
270419070908013513,werilkan,werilka–n,verbo,"pecar, pecado",,,Augusta 1903
2704190713,werin,werin,sustantivo,delito,,,Augusta 1903
270419073513,werin,weri–n,verbo,"rechazar comida, regodear",,,FFD 2022
27041908263513,werkün,werkü–n,verbo,"mandar, enviar (p. ej. mensaje)",,,FFD 2022
27042101,wesha,wesha,adjetivo,malo,,,Augusta 1903
2704210103250112352613,weshaduamün,weshaduam–ün,verbo,descontentarse,,,Augusta 1903
2704210109080109043513,weshalkalen,weshalkale–n,verbo,estar mal,,,FFD 2022
2704240105263513,wetrafün,wetrafü–n,verbo,doblegarse por atrás,,,Augusta 1903
270427,wew,wew,sustantivo,ganancia,,,Augusta 1903
270427180722253513,wewpitun,wewpitu–n,verbo,"arengar, hacer wewpitun",,,FFD 2022
27042718073513,wewpin,wewpi–n,verbo,"dialogar, relatar, hacer discurso, parlamentar",,,FFD 2022
270427352613,wewün,wew–ün,verbo,ganar,,,FFD 2022
270428020113,weychan,weychan,sustantivo,lucha,,,FFD 2022
27042802013513,weychan,weycha–n,verbo,"combatir, combate, guerra",,,Augusta 1903
270428251316043513,weyunngen,weyunnge–n,verbo,"pasarse (vaso, pipa)",,,Augusta 1903
2704282609352613,weyelün,weyül–ün,verbo,nadar,,,FFD 2022
2707020109352613,wichalün,wichal–ün,verbo,"aliarse con alguien, servirse de uno",,,Augusta 1903
2707020119263513,wicharün,wicharü–n,verbo,rasgar,,,Augusta 1903
27070225092613291826150415,wichulün püñeñ,wichulün püñeñ,verbo,destetar,,,Augusta 1903
2707022509352613,wichulün,wichul–ün,verbo,separar,,,FFD 2022
270702253513,wichun,wichu–n,verbo,"apartarse, separarse",,,Augusta 1903
2707022613263513,wichünün,wichünü–n,verbo,torcer alguna cosa dándole vueltas sobre sí mismas,,,Augusta 1903
2707022619263513,wichürün,wichürü–n,verbo,torcer alguna cosa dándole vueltas sobre sí mismas,,,Augusta 1903
270703182613222508253513,widpüntukun,widpüntuku–n,verbo,vertir granos o cosas molidas,,,FFD 2022
27070318263513,widpün,widpü–n,verbo,desparramarse,,,Augusta 1903
270703263513,widün,widü–n,verbo,"trabajar en greda, moldear",,,FFD 2022
270703270703222508253513,widwidtukun,widwidtuku–n,verbo,espolvorear,,,FFD 2022
270705,wif,wif,adjetivo,"largo, derecho, sano",,,Augusta 1903
2707051713222608253513,wifontükun,wifontüku–n,verbo,empapar,,,Augusta 1903
270705222513,wiftun,wiftun,sustantivo,fila,,,Augusta 1903
270708040508013513,wikefkan,wikefka–n,verbo,sacar pedazos de pan,,,FFD 2022
2707080419263513,wikerün,wikerü–n,verbo,rasgar,,,Augusta 1903
